epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,3302.19,1.40717,0.75927,1.33459,0.67925,0.69484,0.67636,0.26899,1.99548,1.027,1.86208,0.000421843,0.000421843,0.000421843
116,3331.1,1.4001,0.76185,1.34947,0.67582,0.6987,0.63991,0.26452,2.00368,1.04193,1.83828,0.000418797,0.000418797,0.000418797
117,3359.27,1.41569,0.76046,1.35123,0.67831,0.7257,0.68788,0.27311,2.01937,1.00465,1.85153,0.000415752,0.000415752,0.000415752
118,3387.03,1.404,0.76462,1.34353,0.67085,0.69676,0.64506,0.26129,2.00628,1.02096,1.85352,0.000412707,0.000412707,0.000412707
119,3415.58,1.38913,0.75295,1.33771,0.65413,0.6923,0.62961,0.25056,2.01496,1.02416,1.86557,0.000409662,0.000409662,0.000409662
120,3445.31,1.38366,0.74738,1.34584,0.68553,0.70117,0.64277,0.25686,1.99673,0.99814,1.86634,0.000406616,0.000406616,0.000406616
121,3474.5,1.38931,0.7541,1.33826,0.70652,0.6763,0.6599,0.2687,1.98674,0.98545,1.82874,0.000403571,0.000403571,0.000403571
122,3503.49,1.40797,0.7573,1.33735,0.67731,0.72889,0.6396,0.26014,2.0022,1.01953,1.85548,0.000400526,0.000400526,0.000400526
123,3531.92,1.37963,0.74155,1.31968,0.67893,0.67978,0.62496,0.25314,1.99593,1.00088,1.85278,0.000397481,0.000397481,0.000397481
124,3559.83,1.40629,0.7484,1.33785,0.68353,0.70428,0.64053,0.25974,1.99071,0.9927,1.84648,0.000394435,0.000394435,0.000394435
125,3588.06,1.36387,0.73729,1.31742,0.65691,0.71,0.62534,0.25409,1.9963,1.01693,1.85783,0.00039139,0.00039139,0.00039139
126,3616.02,1.39338,0.75756,1.32736,0.6724,0.70151,0.66511,0.27732,1.98936,1.01093,1.86309,0.000388345,0.000388345,0.000388345
127,3643.96,1.39521,0.75582,1.33604,0.67668,0.69252,0.66919,0.27687,2.01164,1.01073,1.86114,0.0003853,0.0003853,0.0003853
128,3672.14,1.39563,0.74849,1.33366,0.67227,0.68691,0.66749,0.27561,2.02079,1.0072,1.87176,0.000382255,0.000382255,0.000382255
129,3700.27,1.37002,0.73196,1.31969,0.68368,0.67032,0.6287,0.26031,2.01394,0.98465,1.8827,0.000379209,0.000379209,0.000379209
130,3728.83,1.39187,0.74186,1.33968,0.69682,0.693,0.64069,0.25679,2.01468,0.99937,1.8697,0.000376164,0.000376164,0.000376164
131,3757.56,1.3657,0.72703,1.3147,0.67749,0.71046,0.6394,0.25552,2.01813,1.01654,1.86378,0.000373119,0.000373119,0.000373119
132,3785.76,1.38389,0.738,1.33343,0.71704,0.69569,0.65735,0.2649,2.03444,1.02201,1.86948,0.000370074,0.000370074,0.000370074
133,3814.05,1.35459,0.73536,1.31769,0.70069,0.6908,0.65244,0.26018,2.02424,1.00674,1.86786,0.000367028,0.000367028,0.000367028
134,3842.37,1.36445,0.71923,1.32814,0.69998,0.69737,0.6676,0.27149,2.01991,1.01817,1.8684,0.000363983,0.000363983,0.000363983
135,3870.25,1.3586,0.72851,1.33048,0.68977,0.688,0.65371,0.25687,2.04545,1.001,1.90393,0.000360938,0.000360938,0.000360938
136,3898.16,1.36132,0.72658,1.32637,0.67946,0.66118,0.62443,0.24988,2.02739,1.00797,1.88246,0.000357893,0.000357893,0.000357893
137,3926.28,1.36724,0.74352,1.31921,0.65037,0.71274,0.63489,0.25673,2.01306,1.00377,1.87238,0.000354847,0.000354847,0.000354847
138,3954.6,1.3525,0.72319,1.31675,0.67001,0.68607,0.63736,0.26341,2.03307,1.01175,1.87296,0.000351802,0.000351802,0.000351802
139,3982.46,1.37786,0.73804,1.33822,0.68846,0.67283,0.62471,0.26107,2.00679,1.00938,1.8536,0.000348757,0.000348757,0.000348757
